CPU,Disk,Network
1.794,0.0,112.8
1.7719999999999998,0.0,42.0
1.964,58098500.0,68.4
1.796,76328100.0,86.4
1.806,673993000.0,13990.4
1.798,112273000.0,3570000.0
1.8,84437400.0,2928310.0
1.766,14957800.0,10428.8
2.06,68812.8,548018.0
1.766,0.0,109506.0
1.7380000000000002,0.0,86.4
1.798,0.0,68.4
1.83,0.0,68.4
1.766,0.0,42.0
1.96,0.0,112.8
1.874,0.0,68.4
1.8,0.0,42.0
1.794,0.0,121.2
1.806,0.0,42.0
1.86,0.0,68.4
1.936,0.0,68.4
1.834,0.0,94.8
1.8,0.0,6519420.0
1.8,0.0,6506430.0
1.834,0.0,6532660.0
1.8259999999999998,0.0,4804.8
1.972,0.0,17245.0
1.794,0.0,6488650.0
1.9,0.0,68.4
1.704,0.0,17252.2
1.8659999999999999,0.0,6515190.0
1.766,0.0,3622740.0
2.0,0.0,2871410.0
1.766,0.0,42.0
1.9580000000000002,0.0,86.4
1.74,0.0,68.4
1.9980000000000002,0.0,68.4
1.864,0.0,42.0
2.094,0.0,104.4
1.8359999999999999,0.0,68.4
1.828,0.0,42.0
1.734,0.0,121.2
1.828,0.0,42.0
1.77,0.0,8654.2
2.0,0.0,71559.2
1.734,0.0,30698.2
1.8,0.0,10829.2
1.766,0.0,8162.4
1.794,0.0,76659.0
1.766,0.0,10336.8
1.972,0.0,19065.6
1.766,0.0,6500490.0
1.798,0.0,256.8
1.766,0.0,188988.0
1.766,0.0,1276550.0
1.86,0.0,9359.6
1.9080000000000001,0.0,68.4
1.858,0.0,42.0
1.732,0.0,112.8
1.7380000000000002,0.0,42.0
1.796,0.0,68.4
1.8,0.0,16658.8
1.966,0.0,6504780.0
1.766,0.0,148.8
1.794,0.0,10470.4
1.8019999999999998,0.0,659091.0
1.8,0.0,248.8
1.8659999999999999,0.0,42.0
1.99,0.0,94.8
1.8659999999999999,0.0,68.4
1.706,12288.0,68.4
1.8319999999999999,37683.2,61.2
1.8,18022.4,112.8
1.966,33587.2,68.4
1.966,33587.2,42.0
1.86,45056.0,104.4
1.8719999999999999,36864.0,50.4
1.996,2188900.0,68.4
2.124,2189720.0,42.0
1.94,10649.6,104.4
2.2,0.0,68.4
2.032,0.0,42.0
1.966,0.0,112.8
1.9980000000000002,0.0,42.0
2.092,0.0,68.4
1.9340000000000002,0.0,86.4
2.364,15564.8,60.0
1.8980000000000001,43417.6,68.4
2.032,72908.8,42.0
1.972,0.0,17594.0
2.06,917504.0,6509250.0
1.97,1269760.0,96.0
2.198,0.0,191335.0
1.996,1624470.0,531682.0
2.0,2374860.0,68.4
2.0,603750.0,42.0
2.066,1924300.0,121.2
1.93,0.0,68.4
2.198,0.0,42.0
2.06,0.0,112.8
1.972,0.0,17338.4
1.926,0.0,6504060.0
2.006,0.0,8513.2
1.9240000000000002,0.0,183341.0
2.11,0.0,467268.0
1.93,0.0,42.0
1.9580000000000002,0.0,112.8
1.8659999999999999,0.0,68.4
1.962,0.0,42.0
1.67,0.0,86.4
2.028,0.0,68.4
1.864,0.0,68.4
1.732,0.0,42.0
1.7619999999999998,0.0,121.2
1.7719999999999998,0.0,68.4
1.798,0.0,42.0
2.024,0.0,112.8
1.704,0.0,58.8
1.766,0.0,68.4
1.7919999999999998,0.0,68.4
1.806,0.0,94.8
1.834,0.0,68.4
1.9340000000000002,0.0,42.0
1.86,0.0,112.8
1.806,0.0,42.0
1.796,0.0,68.4
1.798,0.0,86.4
1.926,0.0,68.4
1.9040000000000001,0.0,68.4
1.8,0.0,42.0
1.798,0.0,121.2
1.8659999999999999,0.0,68.4
1.828,0.0,42.0
1.87,0.0,86.4
2.028,0.0,68.4
1.8,0.0,68.4
1.798,0.0,42.0
1.834,0.0,112.8
1.9280000000000002,0.0,68.4
1.798,0.0,42.0
2.07,0.0,121.2
1.67,0.0,42.0
1.892,0.0,68.4
1.734,0.0,86.4
1.9,0.0,68.4
1.834,0.0,68.4
2.158,0.0,42.0
1.7719999999999998,0.0,112.8
1.828,0.0,68.4
1.7719999999999998,0.0,42.0
1.8659999999999999,0.0,94.8
1.764,0.0,68.4
2.06,0.0,68.4
1.672,2018510.0,42.0
1.8319999999999999,110362000.0,129.6
1.766,283214000.0,68.4
1.8659999999999999,524449000.0,42.0
1.8319999999999999,0.0,121.2
2.1,96731100.0,42.0
1.766,3079370.0,68.4
1.8,22937.6,68.4
1.794,0.0,86.4
1.8659999999999999,0.0,68.4
1.706,0.0,42.0
2.6,0.0,121.2
1.766,0.0,60.0
1.8,0.0,50.4
1.86,0.0,86.4
1.806,0.0,68.4
1.834,0.0,68.4
1.962,0.0,42.0
1.834,0.0,112.8
1.766,0.0,60.0
1.8319999999999999,0.0,50.4
1.8319999999999999,0.0,86.4
1.8,0.0,60.0
1.966,0.0,418926.0
1.828,0.0,42.0
1.7380000000000002,0.0,103.2
1.8259999999999998,0.0,68.4
1.874,0.0,42.0
1.7619999999999998,0.0,121.2
2.026,0.0,42.0
1.834,0.0,150.6
1.732,0.0,94.8
1.798,0.0,68.4
1.834,0.0,68.4
1.8,0.0,42.0
1.9980000000000002,0.0,121.2
1.794,0.0,68.4
1.77,0.0,42.0
1.798,0.0,94.8
1.83,0.0,68.4
1.858,0.0,68.4
1.942,0.0,42.0
1.828,0.0,121.2
1.7719999999999998,0.0,68.4
1.8259999999999998,0.0,42.0
1.868,0.0,112.8
1.8,0.0,42.0
2.01,0.0,68.4
1.8,0.0,68.4
1.8619999999999999,0.0,94.8
1.764,0.0,68.4
1.732,107319000.0,42.0
1.7719999999999998,47379300.0,121.2
1.966,767613000.0,50.4
1.828,953549.0,68.4
1.7380000000000002,93100400.0,94.8
1.766,7032830.0,68.4
1.8319999999999999,27033.6,60.0
1.8259999999999998,0.0,42.0
1.9380000000000002,0.0,112.8
1.8259999999999998,0.0,68.4
1.7380000000000002,56606700.0,42.0
1.766,74510300.0,94.8
1.956,655983000.0,60.0
1.6980000000000002,134471000.0,60.0
1.9980000000000002,66659900.0,68.4
1.764,93010300.0,94.8
1.864,25943200.0,68.4
1.732,2903240.0,42.0
1.77,25395.2,121.2
1.794,0.0,42.0
1.936,0.0,68.4
1.858,898662.0,94.8
1.798,106727000.0,68.4
1.766,216740000.0,68.4
1.838,651970000.0,42.0
1.8659999999999999,45107600.0,121.2
1.966,13067900.0,68.4
1.798,9011.2,42.0
1.798,97367700.0,76.8
1.828,2993360.0,68.4
1.7719999999999998,0.0,68.4
1.83,0.0,42.0
1.966,0.0,121.2
1.798,0.0,68.4
1.7919999999999998,0.0,42.0
1.864,0.0,121.2
1.706,0.0,42.0
1.8659999999999999,0.0,68.4
1.932,0.0,68.4
1.834,0.0,86.4
1.8,0.0,68.4
1.8,0.0,42.0
1.768,0.0,112.8
1.79,0.0,68.4
2.01,0.0,42.0
1.76,0.0,86.4
1.806,0.0,68.4
1.794,0.0,68.4
1.84,0.0,42.0
1.8259999999999998,0.0,121.2
1.974,0.0,68.4
1.766,0.0,42.0
1.8259999999999998,0.0,94.8
1.672,0.0,68.4
1.86,0.0,60.0
1.6380000000000001,0.0,68.4
1.9980000000000002,0.0,86.4
1.766,0.0,68.4
1.8,0.0,42.0
1.726,0.0,121.2
1.8019999999999998,0.0,42.0
1.766,0.0,68.4
2.09,0.0,86.4
1.696,0.0,68.4
1.7380000000000002,0.0,68.4
1.766,0.0,42.0
1.8319999999999999,0.0,103.2
1.734,0.0,68.4
2.056,0.0,42.0
1.7380000000000002,0.0,94.8
1.8,0.0,68.4
1.828,0.0,68.4
1.838,0.0,42.0
1.766,0.0,94.8
1.964,0.0,68.4
1.798,0.0,42.0
1.764,0.0,121.2
1.794,0.0,42.0
1.8659999999999999,0.0,68.4
1.7380000000000002,0.0,86.4
1.932,0.0,76.8
1.834,0.0,68.4
1.8,0.0,42.0
1.798,0.0,112.8
1.834,0.0,68.4
1.8259999999999998,0.0,42.0
1.9340000000000002,0.0,94.8
1.806,0.0,68.4
1.794,0.0,150.6
1.834,0.0,42.0
1.806,0.0,121.2
1.8259999999999998,0.0,68.4
1.942,0.0,42.0
1.8319999999999999,0.0,112.8
1.86,0.0,50.4
1.74,0.0,68.4
1.926,0.0,68.4
1.864,0.0,94.8
1.9040000000000001,0.0,68.4
1.926,0.0,42.0
1.766,0.0,121.2
1.7719999999999998,0.0,4092.6
1.834,0.0,4832.4
1.764,0.0,855773.0
2.03,0.0,421387.0
1.8259999999999998,0.0,68.4
1.736,59774600.0,42.0
1.766,89156000.0,121.2
1.834,668726000.0,68.4
1.766,104690000.0,42.0
1.99,88517000.0,86.4
1.7719999999999998,8364850.0,68.4
1.86,2782000.0,68.4
1.7719999999999998,0.0,42.0
1.794,0.0,121.2
1.8,0.0,68.4
1.9380000000000002,0.0,42.0
1.768,0.0,112.8
1.8019999999999998,0.0,42.0
1.766,0.0,68.4
1.834,0.0,94.8
1.8319999999999999,0.0,68.4
2.062,0.0,68.4
1.672,0.0,42.0
1.794,0.0,129.6
1.7380000000000002,17203.2,68.4
1.834,0.0,42.0
1.766,0.0,16345.8
1.964,0.0,6456800.0
1.766,0.0,49570.8
1.8259999999999998,0.0,10694.8
1.672,0.0,667069.0
1.76,0.0,68.4
1.84,0.0,42.0
1.932,0.0,112.8
1.8659999999999999,0.0,42.0
1.8,0.0,68.4
1.926,0.0,68.4
1.704,267878.0,86.4
1.798,9011.2,68.4
1.9580000000000002,0.0,42.0
1.804,126976.0,112.8
1.798,68812.8,60.0
1.83,107315.0,50.4
1.834,288358.0,94.8
1.8319999999999999,1947240.0,60.0
2.032,2140570.0,68.4
1.89,2173340.0,42.0
1.8,0.0,121.2
1.806,15564.8,60.0
1.834,68812.8,50.4
1.8659999999999999,2184810.0,68.4
1.964,0.0,68.4
1.86,0.0,68.4
1.7719999999999998,0.0,60.0
1.9,0.0,94.8
1.8319999999999999,0.0,68.4
1.8,0.0,42.0
2.022,0.0,121.2
1.732,0.0,42.0
1.874,0.0,68.4
1.766,0.0,86.4
1.8659999999999999,0.0,68.4
1.7,0.0,68.4
2.0,0.0,42.0
1.766,0.0,121.2
1.834,3276.8,68.4
1.766,2235600.0,42.0
1.8319999999999999,2288030.0,94.8
1.858,44236.8,68.4
1.974,93388.8,68.4
1.758,10630800.0,42.0
1.806,10720900.0,121.2
1.8,1681000.0,68.4
1.834,1059230.0,42.0
1.828,2193000.0,112.8
1.9680000000000002,18022.4,42.0
1.798,105677.0,68.4
1.766,2155320.0,68.4
1.766,2176610.0,86.4
1.8659999999999999,2174980.0,68.4
1.84,31948.8,42.0
2.066,0.0,112.8
1.794,0.0,60.0
1.77,0.0,50.4
1.76,0.0,103.2
1.8619999999999999,0.0,68.4
1.7380000000000002,1341030.0,68.4
1.994,789709.0,42.0
1.766,2095510.0,112.8
1.766,1780120.0,60.0
1.8,345702.0,42.0
1.806,59528000.0,86.4
1.794,72369800.0,68.4
1.9380000000000002,209405000.0,68.4
1.8940000000000001,323628000.0,68.4
1.6980000000000002,2179890.0,94.8
1.806,1457360.0,68.4
1.892,7920030.0,42.0
1.7719999999999998,104400000.0,121.2
1.994,40586400.0,42.0
1.806,127318000.0,68.4
1.768,415432000.0,94.8
1.8880000000000001,0.0,68.4
1.766,57344.0,68.4
1.8359999999999999,156388000.0,42.0
2.028,723771000.0,121.2
1.834,5173250.0,68.4
1.86,0.0,42.0
1.7380000000000002,0.0,86.4
1.764,0.0,68.4
1.834,823296.0,150.6
1.966,107990000.0,42.0
1.8259999999999998,43216100.0,112.8
1.7380000000000002,863964000.0,68.4
1.732,128310000.0,42.0
2.0580000000000003,0.0,121.2
1.6980000000000002,125814000.0,42.0
2.03,3633150.0,68.4
1.7719999999999998,26214.4,68.4
1.7919999999999998,0.0,86.4
1.798,0.0,68.4
1.806,0.0,42.0
1.828,0.0,112.8
1.972,0.0,60.0
1.732,0.0,50.4
1.9240000000000002,0.0,86.4
1.704,0.0,68.4
1.9,0.0,68.4
1.764,0.0,42.0
2.03,23756.8,129.6
1.86,0.0,68.4
1.8719999999999999,0.0,42.0
1.8659999999999999,0.0,94.8
1.8319999999999999,0.0,68.4
1.798,0.0,68.4
2.066,0.0,68.4
1.766,7218790.0,94.8
1.834,107039000.0,68.4
1.8,44109000.0,42.0
1.8980000000000001,31948.8,112.8
1.8,0.0,42.0
2.03,933888.0,68.4
1.8980000000000001,108395000.0,94.8
1.8319999999999999,47711800.0,68.4
1.834,556941000.0,68.4
1.834,103476000.0,17557.6
1.828,0.0,6509010.0
2.576,121145000.0,9964.4
1.964,3104770.0,185269.0
1.6640000000000001,26214.4,575268.0
1.806,4915.2,68.4
1.86,0.0,68.4
1.8,0.0,42.0
2.006,0.0,94.8
1.834,0.0,68.4
1.8,0.0,50.4
1.8,0.0,112.8
1.926,0.0,42.0
1.7380000000000002,7889720.0,68.4
1.93,106255000.0,94.8
1.8219999999999998,44371100.0,68.4
1.706,617735000.0,68.4
1.8,41200800.0,42.0
1.8,0.0,121.2
1.794,121070000.0,60.0
1.932,3109680.0,50.4
1.7380000000000002,1178830.0,86.4
1.766,0.0,68.4
1.8,0.0,68.4
1.8259999999999998,0.0,42.0
1.672,0.0,121.2
2.09,0.0,60.0
1.672,0.0,42.0
1.8,0.0,112.8
1.766,1413120.0,42.0
1.86,0.0,68.4
1.798,0.0,68.4
1.9340000000000002,3870720.0,86.4
1.806,110296000.0,68.4
1.8319999999999999,43462700.0,42.0
1.7280000000000002,590533000.0,121.2
1.84,69518100.0,42.0
1.8,0.0,68.4
2.0,121093000.0,76.8
1.76,3099850.0,68.4
1.8,18841.6,68.4
1.7380000000000002,0.0,42.0
1.8659999999999999,8957950.0,112.8
1.798,105669000.0,68.4
1.992,46432300.0,42.0
1.7719999999999998,657372000.0,94.8
1.794,1639220.0,68.4
1.7719999999999998,1037930.0,68.4
1.834,122696000.0,42.0
1.764,3328410.0,121.2
2.126,789709.0,68.4
1.704,365363.0,42.0
1.834,0.0,121.2
1.8,0.0,42.0
1.8,0.0,68.4
1.8619999999999999,0.0,86.4
2.126,0.0,68.4
1.702,0.0,68.4
1.8,0.0,42.0
1.926,0.0,121.2
1.734,3276.8,68.4
1.8,0.0,42.0
1.976,0.0,103.2
1.8659999999999999,0.0,68.4
1.8259999999999998,942080.0,68.4
1.806,108443000.0,42.0
1.796,43176800.0,121.2
1.86,545034000.0,68.4
2.01,120485000.0,42.0
1.766,0.0,112.8
1.8,120776000.0,42.0
1.8,3524200.0,60.0
1.766,26214.4,68.4
1.8,1191120.0,86.4
1.9580000000000002,3276.8,60.0
1.8659999999999999,0.0,42.0
1.706,0.0,112.8
1.83,0.0,42.0
1.766,0.0,68.4
1.834,0.0,86.4
1.93,0.0,76.8
1.8259999999999998,0.0,68.4
1.74,0.0,42.0
1.766,63275800.0,112.8
1.8,69726200.0,68.4
1.764,156096000.0,42.0
2.0,528632000.0,94.8
1.764,0.0,60.0
1.766,115800000.0,68.4
1.794,5535330.0,68.4
1.806,2986800.0,94.8
1.764,0.0,68.4
2.032,0.0,42.0
1.766,0.0,103.2
1.86,0.0,42.0
1.672,0.0,68.4
1.834,0.0,94.8
1.732,0.0,68.4
2.0,0.0,68.4
1.766,0.0,42.0
1.8,0.0,112.8
1.796,0.0,68.4
1.8319999999999999,107201000.0,42.0
1.766,29941800.0,94.8
2.024,340659000.0,68.4
1.7380000000000002,339663000.0,150.6
1.834,0.0,42.0
1.8,117510000.0,112.8
1.8659999999999999,6813290.0,68.4
1.766,36864.0,42.0
1.9340000000000002,0.0,121.2
1.86,0.0,42.0
1.7380000000000002,0.0,60.0
1.796,0.0,76.8
1.8659999999999999,0.0,94.8
1.8319999999999999,0.0,68.4
1.96,0.0,42.0
1.84,0.0,112.8
1.8,0.0,42.0
1.8319999999999999,0.0,60.0
1.8559999999999999,0.0,86.4
1.732,0.0,68.4
2.0,22118.4,68.4
1.7719999999999998,0.0,42.0
1.76,0.0,121.2
1.7719999999999998,0.0,68.4
1.864,0.0,17574.6
1.794,0.0,6512200.0
2.0340000000000003,0.0,9831.2
1.704,0.0,185869.0
1.766,0.0,487750.0
1.8259999999999998,0.0,86.4
1.834,0.0,68.4
1.7380000000000002,0.0,42.0
1.96,0.0,112.8
1.838,0.0,42.0
1.766,0.0,68.4
1.766,0.0,86.4
1.8659999999999999,60339800.0,68.4
1.7619999999999998,72510700.0,68.4
2.032,347333000.0,42.0
1.794,336647000.0,121.2
1.838,0.0,425222.0
1.798,116996000.0,42.0
1.858,7286780.0,68.4
1.766,90112.0,68.4
2.04,0.0,68.4
1.764,0.0,42.0
1.8319999999999999,0.0,121.2
1.834,0.0,68.4
1.834,0.0,42.0
1.8,0.0,112.8
2.0340000000000003,0.0,42.0
1.8,0.0,76.8
1.8319999999999999,0.0,86.4
1.766,0.0,76.8
1.834,0.0,68.4
1.766,0.0,42.0
1.994,0.0,121.2
1.74,58982.4,42.0
1.834,11468.8,68.4
1.732,0.0,16614.2
1.8319999999999999,0.0,6460870.0
1.828,0.0,44864.0
2.042,0.0,10536.4
1.796,0.0,671161.0
1.8,0.0,59550.6
1.8259999999999998,0.0,27928.0
1.7380000000000002,0.0,55821.4
1.828,0.0,10198.0
2.026,0.0,446657.0
1.74,0.0,9692.0
1.8259999999999998,0.0,441512.0
1.8,0.0,8285420.0
1.7719999999999998,0.0,301867.0
1.766,0.0,172516.0
1.93,0.0,664002.0
1.76,0.0,68.4
1.7380000000000002,0.0,481539.0
1.8659999999999999,0.0,26538.0
1.766,0.0,90486.2
1.8259999999999998,0.0,173415.0
1.9340000000000002,0.0,42133.6
1.7719999999999998,0.0,68.4
1.766,0.0,42.0
1.8259999999999998,0.0,86.4
1.7380000000000002,0.0,68.4
1.834,0.0,68.4
1.994,0.0,42.0
1.8719999999999999,0.0,112.8
1.726,0.0,16505.6
1.8,0.0,6384640.0
1.804,0.0,127753.0
1.732,68812.8,10156.4
2.0340000000000003,35225.6,661541.0
1.8,2250340.0,17379.2
1.798,2164330.0,68.4
1.764,60620.8,436161.0
1.858,3710980.0,42.0
1.766,47513.6,132.0
2.006,36864.0,60.0
1.8319999999999999,86917900.0,17253.4
1.86,21299.2,6522710.0
1.7380000000000002,0.0,100.8
1.8619999999999999,17521900.0,207581.0
1.798,482509.0,498226.0
1.94,56600200.0,114.0
1.766,76689400.0,60.0
1.8,27496400.0,42.0
1.76,658440000.0,112.8
1.8719999999999999,0.0,50.4
1.7280000000000002,112520000.0,15375.2
2.036,8678600.0,2197.6
1.806,3261240.0,6522180.0
1.89,2207740.0,10328.0
1.672,1030550.0,198190.0
1.8940000000000001,3282530.0,476401.0
1.7380000000000002,2138930.0,42.0
1.962,0.0,68.4
1.76,2120910.0,68.4
1.84,0.0,142.2
1.766,0.0,68.4
1.8259999999999998,0.0,42.0
1.806,0.0,121.2
2.0580000000000003,2143030.0,68.4
1.838,108954.0,50.4
1.8259999999999998,2047180.0,94.8
1.8,0.0,68.4
1.706,307200.0,68.4
1.8,0.0,42.0
1.966,13107.2,94.8
1.8259999999999998,2129100.0,68.4
1.8,15266600.0,42.0
1.7380000000000002,103057000.0,112.8
1.89,47321900.0,42.0
1.74,290999000.0,68.4
2.024,374614000.0,94.8
1.8319999999999999,430080.0,68.4
1.7380000000000002,272794.0,17586.4
1.8,123104000.0,6528660.0
1.766,18022.4,9884.0
1.834,0.0,198921.0
1.996,0.0,485634.0
1.8,0.0,86.4
1.86,0.0,68.4
1.7619999999999998,0.0,68.4
1.8,0.0,42.0
1.8659999999999999,0.0,112.8
2.0580000000000003,0.0,68.4
1.7380000000000002,7878250.0,42.0
1.834,107195000.0,121.2
1.794,44328600.0,42.0
1.8980000000000001,636591000.0,68.4
1.7380000000000002,22303500.0,68.4
2.092,0.0,86.4
1.706,121120000.0,68.4
1.8319999999999999,0.0,42.0
1.796,0.0,112.8
1.8659999999999999,0.0,42.0
1.794,0.0,68.4
2.042,0.0,94.8
1.8,3276.8,68.4
1.892,0.0,68.4
1.704,0.0,42.0
1.8659999999999999,0.0,112.8
1.9,0.0,68.4
2.032,0.0,42.0
1.8259999999999998,0.0,94.8
1.74,18022.4,68.4
1.8,0.0,68.4
1.8659999999999999,0.0,60.0
1.766,0.0,94.8
2.0,0.0,68.4
1.764,0.0,42.0
1.8659999999999999,3276.8,437579.0
1.7919999999999998,0.0,42.0
1.8319999999999999,0.0,68.4
1.74,0.0,86.4
2.032,0.0,76.8
1.9240000000000002,0.0,68.4
1.732,0.0,42.0
1.7380000000000002,0.0,112.8
1.798,0.0,68.4
1.766,0.0,42.0
1.966,31129.6,86.4
2.366,0.0,68.4
1.798,0.0,68.4
1.834,0.0,42.0
1.8,9830.4,112.8
1.8,31129.6,68.4
1.964,27852.8,42.0
1.8,22937.6,121.2
1.766,282130000.0,42.0
1.798,561830000.0,68.4
1.79,546669000.0,86.4
1.806,283793000.0,68.4
1.966,14745.6,68.4
1.8259999999999998,0.0,42.0
1.706,342781000.0,112.8
1.7919999999999998,682892000.0,42.0
1.806,663439000.0,60.0
1.7919999999999998,575128000.0,86.4
2.0,620649000.0,68.4
1.84,625776000.0,68.4
1.794,633349000.0,42.0
1.7719999999999998,633300000.0,112.8
1.8659999999999999,584634000.0,68.4
1.8,683276000.0,42.0
2.028,400653000.0,94.8
1.766,365531000.0,68.4
1.828,0.0,68.4
1.798,0.0,68.4
1.9,0.0,78.0
1.7919999999999998,0.0,68.4
1.974,0.0,42.0
1.8,0.0,112.8
1.86,0.0,42.0
1.7380000000000002,0.0,68.4
1.9,0.0,94.8
1.76,0.0,68.4
2.036,0.0,68.4
1.7719999999999998,0.0,42.0
1.8319999999999999,0.0,112.8
1.766,0.0,68.4
1.8659999999999999,0.0,42.0
1.798,339893000.0,94.8
1.996,1282870.0,68.4
1.8259999999999998,7857770.0,76.8
1.7719999999999998,106861000.0,42.0
1.76,43479900.0,121.2
1.8719999999999999,579202000.0,68.4
1.766,80189000.0,42.0
2.194,0.0,121.2
1.766,121530000.0,42.0
1.732,460390.0,68.4
1.766,0.0,86.4
1.768,45056.0,76.8
1.8259999999999998,93388.8,68.4
1.906,99123.2,42.0
1.766,74547.2,121.2
1.766,51609.6,42.0
1.8,0.0,68.4
1.79,0.0,86.4
1.798,0.0,68.4
2.002,0.0,68.4
1.736,4915.2,42.0
1.76,0.0,112.8
1.7380000000000002,0.0,68.4
1.766,0.0,42.0
1.766,0.0,94.8
2.0,3547140.0,68.4
1.766,110973000.0,68.4
1.86,43988600.0,68.4
1.74,567269000.0,177.0
1.86,94597100.0,68.4
1.704,1046120.0,42.0
1.96,121753000.0,112.8
1.7719999999999998,584909.0,42.0
1.734,0.0,68.4
1.794,0.0,86.4
1.8,0.0,68.4
1.74,0.0,68.4
1.996,0.0,42.0
1.892,0.0,94.8
1.672,0.0,68.4
1.798,0.0,50.4
1.864,0.0,94.8
1.766,0.0,68.4
2.0,0.0,68.4
1.8,0.0,42.0
1.828,1849750.0,112.8
1.8019999999999998,107536000.0,68.4
1.8659999999999999,47770000.0,42.0
1.8,528700000.0,94.8
2.068,131780000.0,42.0
1.702,0.0,68.4
1.892,119969000.0,86.4
1.7380000000000002,1877610.0,68.4
1.8659999999999999,0.0,68.4
1.8319999999999999,0.0,42.0
1.9980000000000002,0.0,94.8
1.8,0.0,68.4
1.798,0.0,42.0
1.8,0.0,86.4
1.8659999999999999,0.0,68.4
1.7919999999999998,0.0,68.4
1.976,0.0,42.0
1.8,0.0,112.8
1.76,0.0,68.4
1.8,62477100.0,42.0
1.7719999999999998,70508500.0,112.8
1.798,288204000.0,42.0
1.9340000000000002,396010000.0,68.4
1.798,0.0,50.4
1.8,117506000.0,86.4
1.858,4349130.0,16610.0
1.732,0.0,6490660.0
1.7719999999999998,0.0,47699.2
1.9340000000000002,0.0,10153.6
1.7619999999999998,0.0,686897.0
1.8,0.0,68.4
1.672,0.0,68.4
1.8259999999999998,0.0,68.4
1.7380000000000002,0.0,42.0
1.9340000000000002,0.0,112.8
1.8,0.0,68.4
1.734,0.0,42.0
1.766,0.0,86.4
1.766,0.0,68.4
1.858,0.0,68.4
1.9,0.0,42.0
1.7380000000000002,0.0,112.8
1.734,0.0,68.4
1.8,0.0,42.0
1.8259999999999998,0.0,94.8
1.806,0.0,42.0
1.96,0.0,68.4
1.7719999999999998,0.0,86.4
1.8319999999999999,0.0,76.8
1.766,0.0,68.4
1.8940000000000001,0.0,42.0
1.7380000000000002,0.0,94.8
1.9980000000000002,0.0,68.4
1.76,0.0,16621.6
1.804,0.0,6475400.0
1.8259999999999998,0.0,47142.0
1.8,0.0,10739.2
1.806,0.0,681930.0
1.9980000000000002,0.0,112.8
1.83,0.0,68.4
1.8,0.0,42.0
1.798,0.0,112.8
1.8659999999999999,0.0,42.0
1.766,0.0,60.0
2.066,0.0,86.4
1.766,0.0,68.4
1.8940000000000001,0.0,60.0
1.74,0.0,42.0
1.992,0.0,112.8
1.798,0.0,42.0
1.9080000000000001,0.0,68.4
1.766,0.0,86.4
1.798,0.0,68.4
1.764,0.0,68.4
1.834,0.0,42.0
1.766,0.0,104.4
1.96,0.0,68.4
1.806,0.0,42.0
1.798,0.0,86.4
1.8,0.0,60.0
1.8259999999999998,0.0,68.4
1.77,0.0,42.0
1.966,0.0,112.8
1.8,0.0,68.4
1.766,0.0,42.0
1.798,0.0,112.8
1.766,0.0,42.0
1.892,0.0,68.4
1.8719999999999999,0.0,86.4
1.83,0.0,68.4
1.794,0.0,68.4
1.7719999999999998,0.0,42.0
1.8259999999999998,0.0,112.8
1.83,0.0,68.4
1.9040000000000001,0.0,42.0
1.8319999999999999,0.0,86.4
1.766,0.0,68.4
1.796,0.0,68.4
1.8,0.0,42.0
1.8259999999999998,0.0,121.2
1.906,0.0,68.4
1.794,0.0,42.0
1.7719999999999998,0.0,112.8
1.766,0.0,42.0
1.8659999999999999,0.0,68.4
1.794,0.0,86.4
1.972,0.0,68.4
1.766,0.0,2759.8
1.8,0.0,42.0
1.8319999999999999,0.0,112.8
1.864,0.0,124.2
1.764,0.0,60.0
2.088,0.0,86.4
1.77,0.0,68.4
1.834,0.0,68.4
1.76,0.0,17571.8
1.9040000000000001,0.0,6534570.0
1.824,0.0,146.0
1.9980000000000002,0.0,211182.0
1.7719999999999998,0.0,486537.0
1.8659999999999999,0.0,50.4
1.766,0.0,68.4
1.868,0.0,68.4
1.7619999999999998,0.0,68.4
2.066,0.0,68.4
1.636,0.0,42.0
1.8,0.0,104.4
1.756,0.0,42.0
1.84,0.0,68.4
1.794,0.0,86.4
1.9380000000000002,0.0,76.8
1.798,0.0,87.6
1.766,0.0,42.0
1.824,0.0,112.8
1.84,0.0,68.4
1.8319999999999999,0.0,18387.4
1.9280000000000002,0.0,6485000.0
1.828,0.0,47099.6
1.766,0.0,10090.4
1.798,0.0,688245.0
1.9240000000000002,0.0,112.8
1.7380000000000002,0.0,68.4
1.966,0.0,42.0
1.8259999999999998,0.0,112.8
1.774,0.0,42.0
1.8,0.0,68.4
1.798,0.0,16565.6
1.8319999999999999,0.0,6485340.0
1.966,0.0,47588.0
1.8940000000000001,0.0,10169.6
1.706,0.0,675586.0
1.794,0.0,60.0
1.806,0.0,50.4
1.892,0.0,86.4
1.942,0.0,68.4
1.7619999999999998,0.0,60.0
1.766,0.0,42.0
1.858,0.0,112.8
1.706,0.0,68.4
1.766,0.0,42.0
1.994,0.0,104.4
1.706,0.0,50.4
1.798,0.0,60.0
1.794,0.0,86.4
1.838,0.0,60.0
1.8259999999999998,0.0,68.4
1.974,0.0,50.4
1.73,0.0,104.4
1.8,0.0,42.0
1.794,0.0,68.4
1.874,0.0,86.4
1.766,0.0,68.4
2.06,0.0,68.4
1.7719999999999998,0.0,42.0
1.864,0.0,112.8
1.73,0.0,68.4
1.8980000000000001,0.0,42.0
1.766,0.0,86.4
2.028,0.0,68.4
